Time (sec)," ""R1 R1"""," ""R2 R1"""," ""R3 R1"""," ""R4 R1"""," ""R5 R1"""," ""R6 R1"""," ""R7 R1"""," ""R8 R1"""," ""R9 R1"""," ""R10 R1"""," ""R11 R1"""," ""R12 R1"""," ""R13 R1"""," ""R14 R1"""," ""R15 R1"""," ""R16 R1"""," ""R17 R1"""," ""R18 R1"""," ""R19 R1"""," ""R20 R1"""," ""R21 R1"""," ""R22 R1"""," ""R23 R1"""," ""R24 R1"""," ""R25 R1"""," ""R26 R1"""," ""R27 R1""",LED 5 s,LED 10 s,LED 2.5 s,LED 1 s,,
1927.68,0.226147,0.215352,0.216507,0.224204,0.204093,0.210849,0.191926,0.196381,0.182596,0.201923,0.196812,0.186839,0.203922,0.187131,0.207774,0.201975,0.18311,0.197377,0.188127,0.182521,0.195218,0.190035,0.203264,0.200384,0.193133,0.203109,0.197939,0,0,0,0,,
1929.68,0.227446,0.214476,0.214299,0.22323,0.202377,0.209347,0.190601,0.19511,0.183037,0.204646,0.196559,0.184363,0.204272,0.186271,0.208352,0.200771,0.182234,0.196468,0.187305,0.182366,0.193639,0.189513,0.202932,0.200691,0.191337,0.202059,0.196737,0,0,0,0,,
1931.68,0.227939,0.21329,0.213498,0.225786,0.203184,0.209959,0.190511,0.196191,0.183718,0.203474,0.196191,0.185694,0.203534,0.186487,0.207133,0.200536,0.182559,0.196653,0.188638,0.183806,0.192984,0.18958,0.202677,0.199679,0.192183,0.200504,0.197301,0,0,0,0,,
1933.68,0.226302,0.215337,0.214821,0.225236,0.202698,0.210668,0.191966,0.195839,0.182462,0.203836,0.196434,0.185002,0.202956,0.186544,0.207569,0.201522,0.18239,0.197873,0.187968,0.179264,0.193179,0.189221,0.201721,0.200396,0.192446,0.201304,0.197881,0,0,0,0,,
1935.68,0.228231,0.213392,0.216291,0.221083,0.202773,0.209339,0.190229,0.195241,0.181795,0.20279,0.196672,0.185586,0.203437,0.186146,0.207501,0.201204,0.183505,0.196248,0.188785,0.180475,0.192375,0.187182,0.202612,0.199976,0.192558,0.20021,0.196365,0,0,0,0,,
1937.68,0.226987,0.213759,0.216123,0.220281,0.202921,0.211216,0.192155,0.195173,0.183249,0.203143,0.196613,0.185021,0.203305,0.186816,0.20828,0.201548,0.183219,0.196609,0.187535,0.181623,0.194859,0.186852,0.201866,0.199401,0.191029,0.199265,0.197014,0,0,0,0,,
1939.68,0.227385,0.215262,0.213739,0.224762,0.204306,0.20993,0.192268,0.195821,0.182817,0.204032,0.195697,0.185233,0.204126,0.185703,0.205381,0.201848,0.183364,0.196855,0.188996,0.182447,0.193805,0.189004,0.203133,0.201065,0.192938,0.201487,0.196285,0,0,0,0,,
1941.68,0.224558,0.214862,0.211432,0.224454,0.204265,0.210579,0.189634,0.197103,0.182552,0.203223,0.196464,0.185267,0.202464,0.185699,0.207128,0.200705,0.182831,0.197519,0.189238,0.181957,0.193226,0.188162,0.202663,0.200933,0.191383,0.200163,0.200307,0,0,0,0,,
1943.68,0.224022,0.212893,0.21166,0.224574,0.202553,0.210661,0.191832,0.198059,0.181996,0.202875,0.194852,0.18486,0.202831,0.185468,0.206326,0.200669,0.179938,0.197737,0.190956,0.179158,0.192707,0.188077,0.203177,0.200455,0.191405,0.198264,0.19986,0,0,0,0,,
1945.68,0.223892,0.211665,0.210592,0.223421,0.202905,0.208578,0.190931,0.195385,0.18376,0.201923,0.195788,0.183779,0.200107,0.185289,0.205123,0.199252,0.181939,0.19686,0.187185,0.18039,0.192935,0.189186,0.20157,0.199527,0.191614,0.198375,0.201557,0,0,0,0,,
1947.68,0.225197,0.215519,0.21228,0.223432,0.202466,0.211592,0.190336,0.195022,0.181862,0.203059,0.194735,0.185715,0.202677,0.185226,0.205768,0.200815,0.180466,0.196648,0.187278,0.180547,0.192901,0.188936,0.201425,0.200835,0.191309,0.199002,0.201518,0,0,0,0,,
1949.68,0.222395,0.212203,0.209605,0.222169,0.203666,0.209018,0.190194,0.195517,0.183063,0.203231,0.195749,0.184366,0.202798,0.185969,0.204689,0.200161,0.181027,0.197015,0.188007,0.178823,0.192923,0.18954,0.20093,0.199576,0.191092,0.200919,0.20269,0,0,0,0,,
1951.68,0.223954,0.210615,0.213578,0.223607,0.205073,0.209963,0.19152,0.195035,0.184467,0.204408,0.196106,0.183675,0.202669,0.186132,0.20568,0.20096,0.183208,0.197952,0.189836,0.18167,0.19252,0.189566,0.202947,0.199941,0.192196,0.203192,0.204357,0,0,0,0,,
1953.68,0.222954,0.212978,0.2126,0.223184,0.203299,0.212067,0.191419,0.195008,0.183472,0.202805,0.195377,0.184934,0.201823,0.184445,0.204683,0.200727,0.182282,0.195755,0.189552,0.179822,0.192072,0.188536,0.201806,0.199586,0.191063,0.202832,0.200403,0,0,0,0,,
1955.68,0.225635,0.211385,0.21109,0.225197,0.20464,0.210775,0.193137,0.19611,0.184597,0.203543,0.196474,0.185305,0.202522,0.184074,0.205519,0.20087,0.182492,0.197014,0.189278,0.180047,0.191381,0.190268,0.202233,0.199155,0.192193,0.20363,0.203078,0,0,0,0,,
1957.68,0.223229,0.212358,0.210373,0.225039,0.201954,0.20905,0.190368,0.194933,0.181104,0.201906,0.19445,0.186589,0.20134,0.184377,0.202331,0.200316,0.18115,0.196543,0.188852,0.179179,0.191287,0.187585,0.200839,0.198819,0.191371,0.205046,0.201284,0,0,0,0,,
1959.68,0.224837,0.212675,0.215243,0.225939,0.203579,0.208666,0.190991,0.19589,0.182495,0.202418,0.196475,0.18367,0.203175,0.185182,0.205464,0.201074,0.180839,0.197676,0.189408,0.178221,0.192116,0.189656,0.201502,0.200077,0.192836,0.206945,0.202406,0,0,0,0,,
1961.68,0.226021,0.213183,0.217429,0.225168,0.204073,0.20992,0.192003,0.194514,0.184765,0.203624,0.196388,0.185541,0.202737,0.186821,0.204015,0.200753,0.183261,0.198232,0.190822,0.180749,0.191626,0.190792,0.201682,0.201555,0.19217,0.206964,0.203433,0,0,0,0,,
1963.68,0.224806,0.211734,0.215825,0.224318,0.203596,0.211495,0.190489,0.196255,0.185108,0.202285,0.194363,0.185748,0.202336,0.185578,0.203717,0.200244,0.182396,0.197785,0.18964,0.180377,0.193706,0.189382,0.20276,0.199979,0.192416,0.208983,0.204021,0,0,0,0,,
1965.68,0.22459,0.213344,0.217166,0.225819,0.203755,0.210139,0.193416,0.195445,0.185953,0.203281,0.196255,0.187058,0.202704,0.187929,0.204173,0.200923,0.182564,0.198581,0.188777,0.179011,0.191653,0.189792,0.200975,0.201337,0.192963,0.206711,0.202201,0,0,0,0,,
1967.68,0.225228,0.211389,0.218283,0.225596,0.205012,0.209994,0.192448,0.19587,0.184566,0.20318,0.197108,0.186673,0.202771,0.186815,0.203766,0.200808,0.183968,0.197622,0.18907,0.179458,0.192692,0.188851,0.202836,0.19958,0.191404,0.207107,0.204943,0,0,0,0,,
1969.68,0.227026,0.214547,0.21675,0.223815,0.204619,0.211943,0.192966,0.196004,0.184117,0.204247,0.196312,0.185352,0.203992,0.187497,0.204202,0.201508,0.183394,0.199382,0.19122,0.181307,0.194353,0.190916,0.202871,0.200943,0.193797,0.208731,0.205752,0,0,0,0,,
1971.68,0.225422,0.21296,0.216575,0.224774,0.203347,0.211211,0.191001,0.196849,0.183851,0.202816,0.196393,0.186454,0.2024,0.185442,0.204292,0.200804,0.182365,0.198322,0.18883,0.18097,0.193727,0.190719,0.202719,0.201396,0.192678,0.21219,0.205046,0,0,0,0,,
1973.68,0.227717,0.217154,0.216857,0.224632,0.203859,0.209866,0.192591,0.196522,0.183908,0.205075,0.197245,0.185272,0.201554,0.185849,0.204875,0.201053,0.183849,0.199844,0.188918,0.18094,0.195108,0.190253,0.202833,0.201408,0.191344,0.210167,0.203509,0,0,0,0,,
1975.68,0.225972,0.21571,0.216041,0.225375,0.202961,0.211823,0.191103,0.197759,0.184709,0.205497,0.196089,0.185921,0.203703,0.186602,0.206883,0.200918,0.183588,0.198621,0.189419,0.181604,0.194269,0.190253,0.204494,0.201565,0.193134,0.209341,0.203792,0,0,0,0,,
1977.68,0.226768,0.218853,0.215169,0.2234,0.202197,0.21113,0.191892,0.19712,0.182978,0.203097,0.19707,0.186184,0.202402,0.186252,0.205998,0.201377,0.184821,0.199228,0.191425,0.181552,0.193093,0.189754,0.20372,0.201711,0.193222,0.207343,0.202929,0,0,0,0,,
1979.68,0.227602,0.216175,0.214208,0.224173,0.20206,0.210197,0.193699,0.196046,0.182109,0.203186,0.196572,0.183737,0.202233,0.186555,0.204734,0.201313,0.183151,0.199196,0.189825,0.180518,0.192516,0.189553,0.203921,0.200313,0.192472,0.205961,0.201576,0,0,0,0,,
1981.68,0.227768,0.216486,0.213392,0.222469,0.201141,0.212226,0.191791,0.195779,0.18295,0.202503,0.19502,0.185446,0.202315,0.186225,0.205354,0.19979,0.182181,0.197792,0.189658,0.179052,0.19166,0.190945,0.20319,0.199352,0.191259,0.206186,0.200619,0,0,0,0,,
1983.68,0.226862,0.214493,0.215892,0.222854,0.202726,0.209649,0.192592,0.195075,0.181386,0.202092,0.196067,0.185333,0.201773,0.184408,0.203775,0.199142,0.184043,0.198154,0.188394,0.179315,0.192042,0.191923,0.203358,0.200357,0.192253,0.204777,0.200033,0,0,0,0,,
1985.68,0.228614,0.215065,0.214499,0.223771,0.203736,0.210773,0.193703,0.19698,0.183425,0.202735,0.197872,0.185792,0.202422,0.186152,0.205411,0.201282,0.183406,0.200914,0.189578,0.180959,0.195283,0.192532,0.20346,0.201822,0.193687,0.205434,0.202588,0,0,0,0,,
1987.68,0.225201,0.211085,0.21534,0.224367,0.203456,0.209332,0.189216,0.197979,0.184471,0.200988,0.19749,0.18601,0.202199,0.187327,0.205698,0.202043,0.184966,0.200306,0.190421,0.180345,0.194773,0.192151,0.205096,0.201321,0.193435,0.203819,0.198545,0,0,0,0,,
1990.03,0.228663,0.213109,0.215722,0.222819,0.203218,0.211739,0.192414,0.197597,0.182956,0.204344,0.196996,0.185381,0.203117,0.186874,0.20705,0.202478,0.183996,0.200378,0.190273,0.18082,0.193846,0.193959,0.206691,0.201639,0.19422,0.205296,0.198919,1,0,0,0,1990.03," ""LED 5 s"""
1998.12,0.243166,0.237196,0.235179,0.249945,0.21241,0.220521,0.199594,0.205828,0.193352,0.21236,0.206949,0.197153,0.211122,0.197884,0.216071,0.211342,0.20158,0.2235,0.202847,0.188828,0.205898,0.206383,0.249275,0.219559,0.202628,0.218552,0.212715,0,0,0,0,,
2000.12,0.240044,0.230557,0.229537,0.242268,0.20724,0.214492,0.197684,0.202178,0.189509,0.208777,0.203377,0.19247,0.20777,0.195822,0.212533,0.21137,0.203988,0.227952,0.201025,0.18696,0.202721,0.208162,0.251956,0.22609,0.200259,0.21691,0.211934,0,0,0,0,,
2002.12,0.234247,0.223715,0.2262,0.235197,0.206525,0.212082,0.194665,0.199762,0.189999,0.207096,0.201792,0.193532,0.205246,0.192987,0.208542,0.208879,0.220771,0.222023,0.201116,0.182293,0.200387,0.210073,0.242654,0.236761,0.197688,0.217695,0.213049,0,0,0,0,,
2004.12,0.232008,0.222001,0.223219,0.22987,0.205362,0.213527,0.192615,0.200132,0.18801,0.206723,0.201086,0.192123,0.205383,0.193154,0.208888,0.210067,0.2267,0.218082,0.201853,0.183584,0.200073,0.211538,0.237374,0.239956,0.197999,0.218227,0.208569,0,0,0,0,,
2006.12,0.23097,0.216818,0.221908,0.22881,0.205378,0.212893,0.193611,0.199957,0.18818,0.205298,0.200053,0.192225,0.206198,0.193048,0.209753,0.210779,0.224765,0.211327,0.204564,0.182567,0.201142,0.212679,0.229081,0.236419,0.197935,0.216583,0.207452,0,0,0,0,,
2008.12,0.229186,0.215325,0.219691,0.227932,0.204936,0.214533,0.193516,0.199228,0.189566,0.206392,0.199966,0.191396,0.206853,0.193441,0.209992,0.209365,0.21904,0.210113,0.205371,0.18535,0.201714,0.212297,0.226787,0.230295,0.197905,0.214353,0.208762,0,0,0,0,,
2010.12,0.229846,0.212413,0.21663,0.226891,0.204284,0.212663,0.194013,0.199711,0.186745,0.205874,0.199364,0.191823,0.204717,0.191603,0.207663,0.210373,0.214259,0.207296,0.207093,0.183873,0.197883,0.210309,0.220731,0.223869,0.198314,0.213183,0.206459,0,0,0,0,,
2012.12,0.227785,0.209582,0.216649,0.226506,0.20392,0.213461,0.193564,0.198445,0.188682,0.204483,0.199779,0.190594,0.205385,0.193109,0.208173,0.209924,0.208661,0.204058,0.207796,0.183623,0.198213,0.208388,0.218058,0.21851,0.197551,0.21291,0.204468,0,0,0,0,,
2014.12,0.226115,0.207366,0.216387,0.223667,0.205311,0.21311,0.191519,0.198797,0.186926,0.20491,0.198566,0.188964,0.204439,0.188546,0.208758,0.211314,0.204933,0.202969,0.206959,0.181647,0.198749,0.205357,0.215406,0.216096,0.196347,0.210574,0.205123,0,0,0,0,,
2016.12,0.22717,0.209565,0.215678,0.226908,0.204719,0.211708,0.19205,0.200535,0.187862,0.20518,0.200366,0.18956,0.205253,0.191172,0.209626,0.211493,0.200699,0.2025,0.206266,0.18326,0.199722,0.205287,0.212991,0.211929,0.198016,0.210079,0.204421,0,0,0,0,,
2018.12,0.226201,0.208981,0.215748,0.225968,0.203862,0.212479,0.193453,0.200922,0.187434,0.204064,0.199572,0.19097,0.202857,0.19251,0.208497,0.212861,0.198601,0.20083,0.205125,0.182692,0.199401,0.203594,0.210391,0.211512,0.197184,0.209193,0.204519,0,0,0,0,,
2020.12,0.226027,0.210482,0.214428,0.225155,0.203462,0.211445,0.193184,0.201041,0.187717,0.203706,0.200134,0.190472,0.204103,0.191674,0.207914,0.214677,0.195418,0.201939,0.203504,0.182348,0.198379,0.201501,0.208723,0.208748,0.197071,0.209029,0.205003,0,0,0,0,,
2022.12,0.225425,0.209725,0.21675,0.221144,0.204627,0.213982,0.192245,0.201362,0.185832,0.204523,0.198945,0.189964,0.204876,0.189656,0.2067,0.215495,0.194803,0.199558,0.205782,0.181432,0.198432,0.199527,0.206818,0.206897,0.196074,0.208134,0.206125,0,0,0,0,,
2024.12,0.226834,0.208158,0.215795,0.221985,0.203915,0.210821,0.191534,0.200119,0.187128,0.204225,0.20081,0.19037,0.205001,0.190212,0.207078,0.216876,0.192585,0.199946,0.200695,0.182689,0.19849,0.198434,0.20583,0.20463,0.196287,0.207943,0.203573,0,0,0,0,,
2026.12,0.224685,0.209263,0.215424,0.223329,0.204117,0.213167,0.192168,0.198683,0.18635,0.204424,0.202458,0.18841,0.205624,0.188682,0.205859,0.21809,0.190901,0.200338,0.199948,0.179785,0.197727,0.198362,0.205212,0.203935,0.195479,0.208406,0.200286,0,0,0,0,,
2028.12,0.225858,0.211581,0.212669,0.22497,0.203326,0.211889,0.19249,0.199799,0.18668,0.203666,0.204504,0.190266,0.202554,0.189299,0.205006,0.219048,0.189477,0.198821,0.199522,0.181088,0.196768,0.19622,0.204998,0.203355,0.194888,0.207492,0.201569,0,0,0,0,,
2030.12,0.224252,0.211886,0.213712,0.223236,0.202797,0.214025,0.193225,0.200471,0.186431,0.204313,0.204954,0.190913,0.204405,0.189102,0.204866,0.220195,0.188757,0.200572,0.198251,0.180999,0.19793,0.196718,0.204906,0.204212,0.196947,0.207359,0.202296,0,0,0,0,,
2032.12,0.224599,0.214663,0.213327,0.221309,0.202332,0.212964,0.194282,0.198919,0.185774,0.204785,0.205152,0.189642,0.204465,0.188647,0.204576,0.218475,0.189246,0.199581,0.195069,0.182996,0.196777,0.196719,0.205004,0.202856,0.196534,0.203939,0.199694,0,0,0,0,,
2034.12,0.224554,0.212697,0.212352,0.222216,0.203121,0.211106,0.192582,0.200698,0.185715,0.203597,0.204302,0.189087,0.204346,0.190273,0.205087,0.219714,0.186493,0.199673,0.195526,0.181905,0.195307,0.194956,0.204876,0.202517,0.194653,0.207282,0.200096,0,0,0,0,,
2036.12,0.225392,0.211193,0.210028,0.221277,0.201423,0.212147,0.191905,0.198264,0.185184,0.204323,0.201978,0.188583,0.203135,0.187979,0.203548,0.219069,0.185471,0.198643,0.193209,0.181792,0.195451,0.195241,0.204816,0.203996,0.19478,0.204004,0.197641,0,0,0,0,,
2038.12,0.228991,0.216258,0.214771,0.226191,0.205742,0.216504,0.196026,0.201577,0.18839,0.207294,0.205627,0.19189,0.207744,0.190792,0.208909,0.222466,0.188405,0.201613,0.195399,0.185552,0.200796,0.199387,0.207934,0.206343,0.19842,0.208276,0.200897,0,0,0,0,,
2040.12,0.230645,0.21912,0.219535,0.226534,0.2095,0.222384,0.199441,0.205495,0.19165,0.212084,0.20954,0.192555,0.21085,0.193697,0.212044,0.222928,0.192321,0.206275,0.200973,0.189273,0.206094,0.202403,0.210481,0.20865,0.203334,0.213347,0.206615,0,0,0,0,,
2042.12,0.230374,0.215549,0.215682,0.224416,0.207905,0.217446,0.197875,0.203766,0.190839,0.209341,0.207668,0.193331,0.210581,0.192617,0.209366,0.220942,0.192004,0.206613,0.198906,0.187169,0.203916,0.20018,0.210484,0.207194,0.200585,0.211382,0.20409,0,0,0,0,,
2044.12,0.229901,0.216181,0.216266,0.227719,0.208408,0.219696,0.199447,0.20334,0.190318,0.210358,0.20775,0.193106,0.20971,0.194413,0.210229,0.219645,0.19367,0.205523,0.198459,0.188369,0.202158,0.200475,0.209345,0.207498,0.202815,0.212957,0.203196,0,0,0,0,,
2046.12,0.229792,0.213562,0.216206,0.229778,0.20854,0.217864,0.197039,0.203081,0.190014,0.209727,0.205788,0.192088,0.209429,0.193277,0.210123,0.217327,0.191046,0.204081,0.198215,0.186377,0.203439,0.201199,0.209754,0.207054,0.201647,0.210501,0.202491,0,0,0,0,,
2048.12,0.228791,0.214709,0.215268,0.22679,0.207749,0.21624,0.196634,0.202852,0.190491,0.210123,0.205653,0.192828,0.209969,0.19285,0.207416,0.21584,0.189799,0.206347,0.198133,0.187318,0.202851,0.199159,0.208955,0.206709,0.201313,0.210331,0.20277,0,0,0,0,,
2050.12,0.230385,0.213602,0.213761,0.223835,0.209481,0.215943,0.198911,0.202598,0.190758,0.209022,0.206465,0.193823,0.210356,0.194022,0.208942,0.213651,0.188779,0.206014,0.197015,0.187522,0.200973,0.199859,0.208634,0.208202,0.201848,0.210891,0.2012,0,0,0,0,,
2052.12,0.231352,0.214157,0.212028,0.223883,0.209288,0.218942,0.198558,0.202595,0.190692,0.209586,0.205848,0.1941,0.211609,0.194002,0.209686,0.213656,0.191474,0.207142,0.197448,0.188747,0.204049,0.199139,0.210077,0.207262,0.204931,0.209902,0.202314,0,0,0,0,,
2054.12,0.228718,0.211993,0.211461,0.222204,0.208123,0.218262,0.19841,0.202588,0.189212,0.208155,0.203183,0.193357,0.207657,0.192581,0.20785,0.212286,0.188219,0.202865,0.196855,0.186449,0.20289,0.1997,0.209122,0.206918,0.201368,0.210223,0.19926,0,0,0,0,,
2056.12,0.229439,0.212768,0.214411,0.22249,0.209109,0.219272,0.198082,0.203415,0.189799,0.209197,0.204221,0.194565,0.210417,0.193898,0.208511,0.212213,0.190933,0.206177,0.197709,0.188432,0.201894,0.200552,0.209561,0.206146,0.20131,0.208969,0.201822,0,0,0,0,,
2058.12,0.229199,0.212515,0.213005,0.225834,0.208026,0.218127,0.1976,0.204229,0.189914,0.209124,0.204321,0.195493,0.208234,0.194802,0.208786,0.211141,0.191036,0.203814,0.196454,0.186065,0.201666,0.199026,0.209257,0.207653,0.199887,0.210393,0.199966,0,0,0,0,,
2060.12,0.230858,0.212718,0.215613,0.225378,0.208918,0.216509,0.197795,0.203342,0.190988,0.209132,0.204034,0.1948,0.210473,0.193938,0.208068,0.21092,0.191548,0.205956,0.197386,0.186433,0.200421,0.199778,0.209168,0.20654,0.201734,0.210133,0.201741,0,0,0,0,,
2062.12,0.228676,0.214801,0.215368,0.225529,0.208107,0.216158,0.197525,0.203271,0.189003,0.209595,0.20431,0.194653,0.209255,0.195396,0.208242,0.210288,0.190713,0.205475,0.195085,0.187759,0.199733,0.200273,0.208792,0.207302,0.199499,0.208372,0.200921,0,0,0,0,,
2064.12,0.230108,0.213765,0.215231,0.22468,0.209505,0.218612,0.197328,0.204338,0.190414,0.209791,0.204945,0.195943,0.210272,0.193241,0.209468,0.211406,0.189393,0.205368,0.19699,0.187243,0.202622,0.200396,0.20959,0.208228,0.202716,0.209785,0.203094,0,0,0,0,,
2066.12,0.22986,0.215479,0.213683,0.224099,0.208629,0.217259,0.198294,0.203171,0.190178,0.210004,0.204566,0.193031,0.208772,0.192948,0.208251,0.2097,0.188941,0.204629,0.19689,0.187231,0.200916,0.199733,0.209215,0.207766,0.20063,0.206869,0.201486,0,0,0,0,,
2068.12,0.228933,0.215587,0.215358,0.222605,0.208777,0.218059,0.198817,0.202882,0.190579,0.209556,0.203984,0.195008,0.210354,0.194168,0.208157,0.211327,0.190083,0.205404,0.196659,0.188068,0.204042,0.203385,0.209754,0.2073,0.202472,0.207851,0.203794,0,0,0,0,,
2070.12,0.226969,0.214736,0.212588,0.223659,0.209168,0.218987,0.198677,0.202655,0.190705,0.209417,0.202623,0.194204,0.209053,0.19286,0.208827,0.210725,0.190507,0.203494,0.196585,0.187684,0.203206,0.201906,0.209331,0.206693,0.200289,0.207253,0.203873,0,0,0,0,,
2072.12,0.229714,0.216,0.212465,0.225352,0.20738,0.216941,0.199858,0.202751,0.18924,0.209549,0.203483,0.193371,0.210582,0.194625,0.208018,0.209446,0.188611,0.204242,0.19773,0.187081,0.203322,0.201172,0.21033,0.207121,0.201315,0.20951,0.201528,0,0,0,0,,
2074.12,0.229784,0.213275,0.216577,0.223395,0.208691,0.220371,0.199162,0.203572,0.190912,0.210204,0.204253,0.19501,0.209283,0.193836,0.209907,0.209298,0.190193,0.203428,0.19726,0.18655,0.202232,0.203422,0.209449,0.207887,0.203592,0.208905,0.203647,0,0,0,0,,
2076.12,0.229873,0.21026,0.213538,0.220552,0.207432,0.215892,0.19902,0.203709,0.18848,0.208928,0.202908,0.192147,0.209533,0.192541,0.206763,0.20906,0.190577,0.204571,0.198455,0.18694,0.199701,0.202371,0.208577,0.206513,0.201275,0.20731,0.203959,0,0,0,0,,
2078.12,0.230662,0.211782,0.215199,0.224108,0.208302,0.217873,0.199133,0.204594,0.189468,0.209363,0.203135,0.195878,0.208967,0.194007,0.208153,0.20972,0.189075,0.203792,0.198951,0.187781,0.202759,0.201548,0.209859,0.207393,0.202838,0.210978,0.205797,0,0,0,0,,
2080.12,0.229696,0.212667,0.216598,0.225353,0.207051,0.218104,0.195942,0.202579,0.189198,0.207728,0.204443,0.193571,0.208165,0.193501,0.209059,0.208626,0.190331,0.205437,0.195727,0.187639,0.199662,0.201126,0.21052,0.20651,0.20217,0.210381,0.206402,0,0,0,0,,
2082.12,0.229659,0.211781,0.213387,0.225179,0.206636,0.216697,0.197344,0.202978,0.189461,0.210904,0.208524,0.194689,0.210169,0.192177,0.208585,0.209293,0.190225,0.204859,0.195965,0.189161,0.200078,0.202013,0.210176,0.207069,0.201996,0.20902,0.210577,0,0,0,0,,
2084.12,0.226795,0.210949,0.213502,0.222209,0.208241,0.216591,0.195335,0.202411,0.189453,0.207727,0.208485,0.194013,0.209205,0.192657,0.207378,0.208146,0.188818,0.20391,0.19476,0.186774,0.198164,0.201218,0.210923,0.206342,0.20203,0.210557,0.20981,0,0,0,0,,
2086.12,0.228921,0.210954,0.215519,0.221641,0.207955,0.217428,0.198349,0.202401,0.190941,0.207926,0.211196,0.193314,0.212404,0.192792,0.207616,0.20778,0.191311,0.206074,0.197495,0.18776,0.199923,0.200685,0.210224,0.208069,0.20238,0.210991,0.211829,0,0,0,0,,
2088.12,0.228253,0.209877,0.212546,0.220503,0.206983,0.217402,0.195986,0.202595,0.188593,0.207845,0.212654,0.194765,0.209201,0.195156,0.206843,0.209787,0.19154,0.204998,0.19612,0.189204,0.201306,0.201932,0.209758,0.208492,0.202882,0.212836,0.210815,0,0,0,0,,
2090.12,0.228205,0.209479,0.212577,0.222959,0.207299,0.216975,0.1985,0.201851,0.189131,0.209175,0.21616,0.193897,0.211142,0.194082,0.207835,0.208291,0.189276,0.206014,0.196987,0.187203,0.202027,0.201233,0.210007,0.207163,0.202318,0.213533,0.209958,0,0,0,0,,
2092.12,0.228186,0.208512,0.21515,0.22252,0.20793,0.217042,0.197908,0.202462,0.189706,0.207394,0.221363,0.193352,0.210221,0.19375,0.208454,0.209648,0.190164,0.206159,0.197376,0.185881,0.200825,0.199971,0.210964,0.207243,0.203704,0.214396,0.211603,0,0,0,0,,
2094.12,0.225734,0.208493,0.212843,0.223235,0.208716,0.21669,0.196718,0.202886,0.189958,0.209348,0.225779,0.195527,0.210329,0.194129,0.207893,0.208616,0.189782,0.206167,0.195808,0.186963,0.202454,0.200031,0.209929,0.208644,0.20308,0.214619,0.208261,0,0,0,0,,
2096.12,0.228282,0.20708,0.214091,0.223011,0.208045,0.218183,0.19788,0.203146,0.190554,0.21095,0.225406,0.194176,0.208841,0.194442,0.209526,0.208697,0.192944,0.206421,0.197409,0.187922,0.201797,0.198843,0.211819,0.207254,0.20346,0.215062,0.207187,0,0,0,0,,
2098.12,0.226821,0.206774,0.215734,0.223608,0.209337,0.21662,0.196846,0.202644,0.189814,0.210589,0.225174,0.19223,0.210342,0.194254,0.208575,0.208976,0.190303,0.206224,0.197806,0.18638,0.201901,0.202232,0.211725,0.208577,0.202697,0.21513,0.207219,0,0,0,0,,
